Applicant ID,Gender,Married,Dependents,Education,Employment Type,Applicant Income,Co-applicant Income,Loan Amount,Loan Amount Term,Credit History,Property Area,Loan Status (Target)
LP004337,Female,Yes,0,Graduate,Salaried,3364,1366,104,360,1.0,Urban,Y
LP004338,Male,Yes,0,Graduate,Salaried,5437,0,215,360,1.0,Urban,Y
LP004339,Male,No,2,Not Graduate,Salaried,13628,0,200,360,1.0,Urban,Y
LP004340,Male,Yes,0,Graduate,Salaried,4676,1104,162,360,1.0,Urban,Y
LP004341,Female,No,2,Graduate,Salaried,9747,0,176,360,1.0,Rural,Y
LP004342,Male,Yes,0,Graduate,Salaried,7303,0,51,360,1.0,Urban,Y
LP004343,Male,No,0,Graduate,Salaried,3676,0,228,180,1.0,Rural,Y
LP004344,Male,Yes,1,Not Graduate,Salaried,5491,0,134,360,0.0,Rural,N
LP004345,Male,Yes,0,Graduate,Salaried,24316,53983,201,360,1.0,Semi-Urban,Y
LP004346,Male,Yes,0,Not Graduate,Salaried,6267,2885,184,360,1.0,Urban,Y
LP004347,Male,Yes,0,Not Graduate,Salaried,1833,1026,200,360,1.0,Semi-Urban,Y
LP004348,Male,Yes,0,Graduate,Salaried,3570,0,77,360,1.0,Urban,Y
LP004349,Male,No,0,Graduate,Salaried,593,0,84,360,1.0,Urban,N
LP004350,Male,No,1,Not Graduate,Salaried,5638,0,274,360,1.0,Rural,Y
LP004351,Male,Yes,1,Graduate,Salaried,18252,0,50,360,1.0,Semi-Urban,Y
LP004352,Male,Yes,2,Graduate,Salaried,1285,0,74,360,1.0,Semi-Urban,N
LP004353,Female,Yes,1,Graduate,Salaried,5708,0,142,360,1.0,Semi-Urban,Y
LP004354,Male,Yes,1,Graduate,Self-Employed,13166,0,142,360,1.0,Semi-Urban,N
LP004355,Male,Yes,1,Not Graduate,Salaried,14634,0,107,360,1.0,Rural,Y
LP004356,Male,No,2,Graduate,Salaried,17673,0,176,180,1.0,Rural,Y
LP004357,Male,No,0,Graduate,Salaried,758,0,194,360,1.0,Urban,N
LP004358,Male,No,0,Not Graduate,Self-Employed,8143,0,138,360,1.0,Rural,Y
LP004359,Female,Yes,1,Graduate,Salaried,1090,0,123,360,1.0,Semi-Urban,N
LP004360,Male,No,0,Graduate,Salaried,1811,21788,138,240,1.0,Semi-Urban,Y
LP004361,Male,No,2,Graduate,Self-Employed,11171,1387,110,360,1.0,Semi-Urban,Y
LP004362,Male,Yes,0,Graduate,Salaried,5756,0,50,360,1.0,Rural,Y
LP004363,Male,Yes,0,Graduate,Salaried,10161,0,158,360,1.0,Urban,Y
LP004364,Male,No,1,Graduate,Salaried,1940,0,185,120,1.0,Urban,N
LP004365,Female,Yes,0,Graduate,Salaried,21452,0,130,360,0.0,Semi-Urban,Y
LP004366,Male,Yes,2,Graduate,Salaried,9782,0,50,360,1.0,Semi-Urban,Y
LP004367,Male,Yes,2,Graduate,Self-Employed,11959,0,105,360,1.0,Rural,Y
LP004368,Male,Yes,1,Not Graduate,Salaried,1668,1148,194,360,0.0,Semi-Urban,N
LP004369,Male,Yes,0,Graduate,Salaried,15857,0,53,360,1.0,Rural,Y
LP004370,Male,No,0,Not Graduate,Salaried,3582,1728,181,360,1.0,Semi-Urban,Y
LP004371,Male,No,0,Not Graduate,Salaried,2667,0,113,360,1.0,Semi-Urban,Y
LP004372,Male,Yes,2,Graduate,Salaried,9186,2425,138,240,1.0,Urban,Y
LP004373,Male,Yes,0,Not Graduate,Salaried,8806,2068,98,360,1.0,Semi-Urban,Y
LP004374,Male,Yes,0,Graduate,Salaried,2107,0,71,360,1.0,Urban,Y
LP004375,Female,Yes,0,Not Graduate,Salaried,38418,4690,226,360,1.0,Urban,Y
LP004376,Male,Yes,0,Graduate,Salaried,30162,0,188,360,1.0,Urban,Y
LP004377,Male,Yes,2,Graduate,Salaried,9000,14551,178,360,1.0,Rural,Y
LP004378,Male,Yes,0,Graduate,Salaried,7558,0,194,360,1.0,Urban,Y
LP004379,Male,Yes,0,Graduate,Salaried,6834,0,170,360,1.0,Semi-Urban,Y
LP004380,Male,Yes,1,Graduate,Salaried,1043,0,196,360,1.0,Urban,N
LP004381,Male,Yes,1,Graduate,Self-Employed,5501,0,100,360,1.0,Urban,Y
LP004382,Male,Yes,1,Graduate,Salaried,5429,32381,222,360,1.0,Semi-Urban,Y
LP004383,Male,No,1,Graduate,Salaried,2762,0,217,180,1.0,Rural,N
LP004384,Male,Yes,0,Graduate,Salaried,3607,1446,162,180,1.0,Urban,Y
LP004385,Male,No,0,Graduate,Self-Employed,454,0,122,180,0.0,Rural,N
LP004386,Female,Yes,2,Graduate,Salaried,1640,1643,66,360,1.0,Rural,Y
LP004387,Male,Yes,2,Graduate,Salaried,12355,0,153,360,1.0,Urban,Y
LP004388,Male,No,0,Not Graduate,Salaried,27755,0,241,240,1.0,Urban,Y
LP004389,Male,Yes,1,Not Graduate,Salaried,1913,1035,70,360,1.0,Urban,Y
LP004390,Male,Yes,2,Graduate,Self-Employed,5900,0,201,360,1.0,Urban,Y
LP004391,Male,Yes,0,Graduate,Salaried,14740,25250,111,360,1.0,Rural,N
LP004392,Female,Yes,0,Graduate,Salaried,2921,1120,116,360,0.0,Rural,Y
LP004393,Female,No,1,Graduate,Salaried,9664,0,69,360,1.0,Semi-Urban,Y
LP004394,Male,Yes,2,Graduate,Salaried,4751,0,94,360,0.0,Urban,Y
LP004395,Female,Yes,1,Not Graduate,Self-Employed,16161,0,178,360,1.0,Rural,Y
LP004396,Female,Yes,1,Graduate,Salaried,1363,0,186,360,1.0,Urban,N
LP004397,Female,Yes,0,Graduate,Salaried,1628,5845,154,360,1.0,Rural,Y
LP004398,Female,No,0,Graduate,Salaried,6499,0,109,360,0.0,Rural,N
LP004399,Male,No,0,Graduate,Salaried,5411,0,73,360,1.0,Semi-Urban,Y
LP004400,Male,Yes,2,Graduate,Salaried,4645,1937,143,360,1.0,Semi-Urban,Y
LP004401,Male,Yes,0,Graduate,Salaried,8741,0,118,360,0.0,Urban,N
LP004402,Male,No,0,Graduate,Salaried,1937,0,152,360,1.0,Urban,N
LP004403,Female,Yes,2,Not Graduate,Salaried,1249,0,120,360,1.0,Urban,N
LP004404,Male,Yes,0,Graduate,Salaried,2980,0,122,360,1.0,Urban,Y
LP004405,Male,Yes,1,Not Graduate,Self-Employed,3333,0,149,360,1.0,Rural,Y
LP004406,Female,Yes,0,Graduate,Salaried,3700,0,161,360,0.0,Semi-Urban,N
LP004407,Female,No,0,Graduate,Salaried,17484,0,213,360,1.0,Semi-Urban,Y
LP004408,Female,No,0,Graduate,Salaried,10619,0,119,360,1.0,Semi-Urban,Y
LP004409,Male,Yes,2,Graduate,Salaried,8376,0,172,360,1.0,Urban,Y
LP004410,Male,Yes,0,Graduate,Salaried,6136,1179,248,360,1.0,Semi-Urban,Y
LP004411,Male,Yes,1,Graduate,Salaried,3183,1705,174,360,1.0,Urban,Y
LP004412,Male,Yes,0,Graduate,Salaried,2092,0,209,360,1.0,Semi-Urban,Y
LP004413,Male,Yes,0,Graduate,Self-Employed,1484,0,102,180,1.0,Urban,Y
LP004414,Male,No,0,Graduate,Salaried,2454,0,96,180,1.0,Semi-Urban,Y
LP004415,Male,Yes,2,Graduate,Salaried,4708,2032,130,360,1.0,Urban,Y
LP004416,Male,Yes,0,Graduate,Salaried,1548,3998,136,360,1.0,Urban,Y
LP004417,Male,Yes,0,Not Graduate,Salaried,5822,0,204,180,1.0,Semi-Urban,Y
LP004418,Male,Yes,1,Graduate,Salaried,4046,0,96,120,1.0,Rural,Y
LP004419,Male,Yes,0,Graduate,Salaried,3303,0,134,360,1.0,Semi-Urban,Y
LP004420,Male,No,0,Graduate,Salaried,15701,0,204,360,0.0,Urban,Y
LP004421,Male,Yes,0,Graduate,Salaried,419,9066,152,360,1.0,Rural,Y
LP004422,Male,No,1,Graduate,Salaried,3348,2794,139,360,1.0,Urban,Y
LP004423,Male,Yes,0,Not Graduate,Salaried,467,0,154,360,1.0,Rural,Y
LP004424,Male,Yes,2,Graduate,Salaried,6238,0,72,360,1.0,Semi-Urban,Y
LP004425,Female,Yes,0,Not Graduate,Self-Employed,10532,0,71,360,1.0,Urban,Y
LP004426,Male,Yes,0,Graduate,Salaried,1272,0,50,180,1.0,Urban,Y
LP004427,Male,Yes,1,Graduate,Salaried,1446,0,152,360,1.0,Semi-Urban,Y
LP004428,Male,Yes,0,Graduate,Salaried,899,0,195,360,1.0,Urban,N
LP004429,Female,No,2,Graduate,Self-Employed,5237,1837,185,360,1.0,Semi-Urban,Y
LP004430,Male,No,0,Graduate,Salaried,3495,1708,208,360,1.0,Urban,Y
LP004431,Male,Yes,0,Graduate,Salaried,3719,0,227,180,1.0,Rural,N
LP004432,Female,Yes,0,Graduate,Self-Employed,3401,0,148,360,1.0,Semi-Urban,Y
LP004433,Male,Yes,0,Not Graduate,Salaried,1856,0,136,360,1.0,Semi-Urban,Y
LP004434,Male,Yes,0,Graduate,Salaried,15242,0,228,360,1.0,Urban,Y
LP004435,Male,Yes,0,Not Graduate,Salaried,6453,0,97,360,1.0,Urban,Y
LP004436,Male,No,0,Graduate,Salaried,1503,0,69,360,1.0,Rural,N
LP004437,Male,Yes,0,Graduate,Salaried,2439,0,119,360,1.0,Urban,Y
LP004438,Male,Yes,0,Not Graduate,Salaried,2054,3337,112,360,1.0,Semi-Urban,Y
LP004439,Female,Yes,0,Not Graduate,Salaried,20048,1096,142,360,1.0,Urban,Y
LP004440,Female,Yes,0,Not Graduate,Salaried,10008,0,88,360,0.0,Rural,Y
LP004441,Male,Yes,0,Graduate,Self-Employed,4330,0,162,120,1.0,Urban,Y
LP004442,Male,Yes,0,Graduate,Salaried,27098,1350,105,360,1.0,Urban,Y
LP004443,Male,Yes,1,Graduate,Salaried,20995,0,213,120,0.0,Semi-Urban,Y
LP004444,Female,Yes,1,Graduate,Salaried,3902,0,68,360,1.0,Semi-Urban,Y
LP004445,Female,Yes,0,Graduate,Salaried,3259,0,131,180,1.0,Semi-Urban,Y
LP004446,Male,No,0,Not Graduate,Salaried,3420,0,119,360,1.0,Urban,Y
LP004447,Female,Yes,0,Not Graduate,Salaried,1895,0,153,360,0.0,Rural,Y
LP004448,Male,Yes,2,Graduate,Salaried,27832,1308,195,360,1.0,Urban,Y
LP004449,Male,No,0,Graduate,Salaried,1796,2596,155,360,1.0,Semi-Urban,Y
LP004450,Male,Yes,0,Not Graduate,Salaried,11711,0,132,360,1.0,Semi-Urban,Y
LP004451,Male,Yes,0,Graduate,Salaried,9803,0,181,360,1.0,Semi-Urban,Y
LP004452,Male,Yes,2,Graduate,Salaried,3623,3047,190,120,1.0,Urban,Y
LP004453,Male,Yes,1,Graduate,Self-Employed,30032,0,156,360,1.0,Urban,Y
LP004454,Male,Yes,0,Graduate,Salaried,1033,0,163,120,1.0,Semi-Urban,N
LP004455,Female,No,0,Not Graduate,Salaried,4538,1763,178,360,1.0,Urban,Y
LP004456,Male,No,2,Graduate,Salaried,3013,0,50,360,1.0,Semi-Urban,Y
LP004457,Male,Yes,0,Graduate,Self-Employed,12843,10991,118,360,1.0,Semi-Urban,Y
LP004458,Male,Yes,0,Graduate,Salaried,6999,0,162,360,1.0,Semi-Urban,Y
LP004459,Male,Yes,1,Not Graduate,Salaried,873,2128,122,360,1.0,Semi-Urban,Y
LP004460,Male,Yes,0,Not Graduate,Salaried,16974,0,122,360,0.0,Semi-Urban,Y
LP004461,Male,Yes,0,Graduate,Salaried,7986,3274,162,360,1.0,Semi-Urban,Y
LP004462,Male,Yes,0,Graduate,Salaried,1744,1662,163,360,1.0,Rural,N
LP004463,Male,No,2,Graduate,Salaried,3464,4476,168,360,1.0,Urban,Y
LP004464,Male,Yes,0,Graduate,Salaried,1339,2134,92,360,1.0,Urban,Y
LP004465,Male,Yes,1,Graduate,Salaried,4142,0,54,360,1.0,Rural,Y
LP004466,Male,Yes,0,Graduate,Salaried,5710,0,188,360,1.0,Semi-Urban,Y
LP004467,Male,No,2,Graduate,Self-Employed,3516,0,95,360,1.0,Rural,N
LP004468,Male,No,2,Graduate,Salaried,3132,0,91,360,1.0,Semi-Urban,Y
LP004469,Female,Yes,0,Graduate,Salaried,979,0,85,180,1.0,Urban,Y
LP004470,Male,Yes,0,Not Graduate,Salaried,6885,0,209,360,1.0,Urban,Y
LP004471,Male,No,0,Graduate,Salaried,717,0,152,360,1.0,Semi-Urban,N
LP004472,Male,Yes,1,Graduate,Salaried,5069,0,160,360,0.0,Rural,N
LP004473,Male,No,0,Not Graduate,Salaried,813,0,181,180,1.0,Semi-Urban,N
LP004474,Male,Yes,1,Graduate,Salaried,5169,0,137,360,1.0,Semi-Urban,N
LP004475,Female,Yes,0,Graduate,Salaried,4884,0,200,360,1.0,Semi-Urban,Y
LP004476,Female,Yes,0,Graduate,Salaried,7356,0,68,180,1.0,Semi-Urban,Y
LP004477,Female,No,1,Graduate,Salaried,11640,0,74,360,1.0,Semi-Urban,Y
LP004478,Male,Yes,0,Graduate,Salaried,14010,0,71,360,1.0,Semi-Urban,Y
LP004479,Male,No,0,Graduate,Self-Employed,982,4077,165,360,1.0,Semi-Urban,Y
LP004480,Male,Yes,2,Not Graduate,Salaried,4636,2296,170,360,1.0,Rural,Y
LP004481,Male,Yes,0,Graduate,Salaried,36715,0,111,360,1.0,Semi-Urban,Y
LP004482,Male,Yes,2,Graduate,Salaried,5536,0,126,360,1.0,Semi-Urban,Y
LP004483,Male,Yes,1,Graduate,Salaried,2140,3577,216,360,1.0,Urban,Y
LP004484,Female,Yes,1,Graduate,Salaried,4538,0,98,180,1.0,Rural,Y
LP004485,Male,Yes,0,Graduate,Salaried,3348,0,157,360,1.0,Semi-Urban,Y
LP004486,Male,No,0,Graduate,Salaried,1515,2077,98,360,1.0,Semi-Urban,Y
LP004487,Male,Yes,0,Graduate,Self-Employed,11720,1773,205,360,1.0,Rural,Y
LP004488,Male,No,0,Graduate,Salaried,8816,1640,177,360,1.0,Semi-Urban,N
LP004489,Male,Yes,2,Graduate,Salaried,1293,0,56,360,1.0,Urban,Y
LP004490,Male,No,0,Graduate,Salaried,4477,1090,124,360,1.0,Semi-Urban,Y
LP004491,Male,Yes,0,Not Graduate,Salaried,2789,3797,50,360,1.0,Rural,Y
LP004492,Male,Yes,0,Graduate,Salaried,990,0,194,360,0.0,Rural,N
LP004493,Female,Yes,0,Graduate,Salaried,1194,0,262,180,1.0,Rural,N
LP004494,Female,Yes,0,Not Graduate,Salaried,1385,2553,50,360,1.0,Semi-Urban,Y
LP004495,Male,No,0,Graduate,Salaried,4635,8674,54,240,1.0,Urban,Y
LP004496,Male,Yes,1,Graduate,Salaried,3108,9628,150,360,1.0,Semi-Urban,Y
LP004497,Female,Yes,0,Graduate,Salaried,1883,0,138,360,1.0,Rural,Y
LP004498,Female,No,0,Graduate,Salaried,3321,0,115,360,1.0,Rural,Y
LP004499,Male,Yes,0,Graduate,Salaried,10378,0,50,360,0.0,Urban,N
LP004500,Male,No,0,Not Graduate,Self-Employed,7021,0,159,360,0.0,Urban,N
LP004501,Male,Yes,0,Graduate,Self-Employed,13384,0,193,360,0.0,Semi-Urban,Y
LP004502,Female,No,2,Not Graduate,Salaried,3911,0,310,120,1.0,Urban,N
LP004503,Female,Yes,0,Graduate,Salaried,24405,1154,218,360,0.0,Urban,Y
LP004504,Male,Yes,0,Graduate,Self-Employed,6961,0,62,360,1.0,Semi-Urban,Y
LP004505,Female,Yes,2,Graduate,Salaried,3014,0,139,360,1.0,Semi-Urban,N
LP004506,Male,No,1,Not Graduate,Salaried,5393,4253,175,360,1.0,Semi-Urban,N
LP004507,Female,Yes,0,Not Graduate,Salaried,1410,0,98,120,1.0,Rural,Y
LP004508,Male,Yes,0,Graduate,Salaried,3618,0,186,360,1.0,Rural,Y
LP004509,Female,Yes,2,Graduate,Salaried,7555,0,182,360,1.0,Rural,Y
LP004510,Male,No,0,Graduate,Salaried,9060,0,214,360,1.0,Urban,Y
LP004511,Male,No,0,Graduate,Salaried,3261,0,188,360,1.0,Urban,Y
LP004512,Male,No,0,Graduate,Salaried,75651,0,157,360,1.0,Semi-Urban,Y
LP004513,Female,Yes,0,Not Graduate,Self-Employed,4137,0,101,360,1.0,Rural,Y
LP004514,Female,Yes,0,Graduate,Salaried,917,0,62,360,0.0,Urban,N
LP004515,Female,Yes,0,Graduate,Salaried,16535,0,153,360,1.0,Urban,Y
LP004516,Female,No,0,Graduate,Salaried,9019,11691,115,360,1.0,Urban,Y
LP004517,Male,Yes,1,Graduate,Salaried,6196,0,121,360,1.0,Rural,Y
LP004518,Male,Yes,0,Graduate,Salaried,3087,0,207,360,0.0,Semi-Urban,N
LP004519,Male,No,0,Graduate,Salaried,7283,0,222,360,1.0,Semi-Urban,Y
LP004520,Male,Yes,0,Not Graduate,Salaried,24810,0,65,180,1.0,Urban,Y
LP004521,Male,Yes,1,Graduate,Salaried,6012,0,127,360,1.0,Rural,N
LP004522,Male,Yes,0,Graduate,Self-Employed,1129,0,114,180,0.0,Urban,N
LP004523,Male,Yes,1,Graduate,Salaried,155,0,158,180,1.0,Urban,N
LP004524,Male,No,0,Graduate,Salaried,7219,6946,50,360,1.0,Semi-Urban,Y
LP004525,Male,Yes,1,Graduate,Salaried,1833,0,52,360,1.0,Urban,Y
LP004526,Male,Yes,1,Graduate,Salaried,4448,0,132,360,0.0,Urban,N
LP004527,Female,Yes,2,Graduate,Salaried,2188,1495,187,360,1.0,Urban,N
LP004528,Male,Yes,0,Not Graduate,Salaried,2036,0,144,360,1.0,Semi-Urban,Y
LP004529,Female,Yes,0,Graduate,Salaried,2286,0,180,360,1.0,Rural,Y
LP004530,Male,Yes,0,Graduate,Salaried,2502,0,151,360,1.0,Urban,Y
LP004531,Male,Yes,0,Not Graduate,Salaried,10681,0,216,360,1.0,Rural,Y
LP004532,Male,Yes,0,Graduate,Salaried,8722,0,229,120,1.0,Semi-Urban,Y
LP004533,Male,Yes,0,Not Graduate,Self-Employed,1468,7050,94,360,0.0,Semi-Urban,Y
LP004534,Male,Yes,2,Graduate,Salaried,1682,0,193,180,1.0,Rural,N
LP004535,Male,No,2,Graduate,Salaried,7180,2048,170,360,0.0,Semi-Urban,N
LP004536,Male,No,0,Not Graduate,Self-Employed,14079,0,290,360,1.0,Urban,Y
LP004537,Male,No,0,Not Graduate,Salaried,13865,0,92,360,0.0,Urban,Y
LP004538,Male,Yes,1,Graduate,Salaried,1802,8316,132,240,1.0,Rural,Y
LP004539,Male,Yes,0,Graduate,Salaried,13217,0,78,360,1.0,Semi-Urban,Y
LP004540,Male,Yes,0,Graduate,Salaried,831,1048,81,360,1.0,Semi-Urban,Y
LP004541,Male,Yes,0,Not Graduate,Salaried,4012,2271,163,180,1.0,Rural,Y
LP004542,Female,Yes,0,Graduate,Salaried,7998,0,152,360,1.0,Urban,N
LP004543,Male,Yes,0,Not Graduate,Salaried,614,1390,172,360,1.0,Semi-Urban,Y
LP004544,Male,No,2,Graduate,Salaried,39849,1108,171,120,1.0,Semi-Urban,Y
LP004545,Female,Yes,0,Graduate,Salaried,18521,0,125,180,1.0,Rural,Y
LP004546,Male,Yes,0,Graduate,Salaried,9386,3902,125,360,1.0,Semi-Urban,Y
LP004547,Male,No,0,Graduate,Salaried,1872,2864,81,360,1.0,Urban,N
LP004548,Male,Yes,2,Not Graduate,Salaried,4591,0,97,120,1.0,Urban,N
LP004549,Male,No,2,Graduate,Salaried,10833,0,136,240,1.0,Rural,Y
LP004550,Male,No,0,Not Graduate,Salaried,1599,0,151,360,1.0,Rural,Y
LP004551,Female,No,2,Graduate,Salaried,4103,3386,182,360,1.0,Urban,Y
LP004552,Male,Yes,0,Graduate,Salaried,12214,0,176,360,1.0,Semi-Urban,Y
LP004553,Male,No,0,Not Graduate,Salaried,1102,89645,233,360,1.0,Rural,Y
LP004554,Male,Yes,1,Graduate,Salaried,6852,0,81,360,1.0,Urban,Y
LP004555,Male,Yes,0,Graduate,Salaried,849,1221,126,360,1.0,Rural,Y
LP004556,Male,Yes,0,Graduate,Salaried,1912,3233,86,360,1.0,Urban,Y
LP004557,Male,Yes,1,Not Graduate,Self-Employed,2967,0,216,360,1.0,Urban,N
LP004558,Male,Yes,0,Not Graduate,Self-Employed,8213,0,109,360,1.0,Semi-Urban,Y
LP004559,Male,Yes,0,Graduate,Self-Employed,2438,0,209,360,1.0,Urban,Y
LP004560,Male,No,0,Not Graduate,Self-Employed,5572,0,227,360,1.0,Semi-Urban,Y
LP004561,Male,No,0,Graduate,Salaried,2471,0,164,240,1.0,Semi-Urban,Y
LP004562,Female,No,0,Graduate,Salaried,2891,0,157,180,1.0,Semi-Urban,N
LP004563,Male,Yes,0,Not Graduate,Salaried,17165,0,142,360,1.0,Semi-Urban,Y
LP004564,Male,No,1,Graduate,Salaried,1555,0,120,180,1.0,Semi-Urban,N
LP004565,Male,Yes,2,Not Graduate,Salaried,10500,0,113,360,1.0,Semi-Urban,N
LP004566,Male,No,0,Graduate,Salaried,4909,0,131,360,1.0,Rural,Y
LP004567,Male,No,0,Graduate,Salaried,2764,0,249,120,1.0,Semi-Urban,Y
LP004568,Male,Yes,1,Graduate,Salaried,1454,1553,77,360,1.0,Urban,Y
LP004569,Male,No,2,Graduate,Salaried,1562,0,152,360,1.0,Semi-Urban,Y
LP004570,Female,Yes,0,Graduate,Salaried,2348,0,182,360,0.0,Urban,Y
LP004571,Male,Yes,2,Graduate,Self-Employed,4229,0,122,360,1.0,Urban,Y
LP004572,Male,Yes,0,Graduate,Salaried,8986,0,164,360,1.0,Rural,N
LP004573,Female,Yes,2,Graduate,Self-Employed,3640,1779,50,120,1.0,Rural,Y
LP004574,Female,No,0,Graduate,Salaried,3892,0,219,360,1.0,Urban,Y
LP004575,Female,Yes,2,Not Graduate,Salaried,4518,0,207,120,1.0,Rural,Y
LP004576,Male,Yes,0,Graduate,Salaried,7917,0,134,180,1.0,Semi-Urban,Y
LP004577,Male,Yes,2,Graduate,Salaried,9365,0,87,360,0.0,Urban,Y
LP004578,Male,No,0,Not Graduate,Salaried,1227,0,187,360,1.0,Semi-Urban,N
LP004579,Male,No,0,Graduate,Salaried,3706,0,71,360,1.0,Semi-Urban,Y
LP004580,Male,No,1,Not Graduate,Salaried,16770,1951,79,360,1.0,Semi-Urban,Y
LP004581,Male,No,1,Graduate,Self-Employed,1318,0,136,360,0.0,Urban,N
LP004582,Female,Yes,0,Graduate,Salaried,5293,0,231,240,1.0,Urban,N
LP004583,Male,Yes,0,Not Graduate,Salaried,4142,1101,178,360,1.0,Rural,Y
LP004584,Female,Yes,1,Graduate,Salaried,2788,0,101,360,0.0,Urban,Y
LP004585,Male,Yes,2,Graduate,Salaried,24119,0,50,360,1.0,Semi-Urban,N
LP004586,Male,No,0,Graduate,Salaried,5099,0,142,360,1.0,Urban,N
LP004587,Male,Yes,0,Graduate,Salaried,22273,0,155,360,1.0,Rural,Y
LP004588,Male,No,2,Graduate,Salaried,4942,0,135,120,1.0,Rural,Y
LP004589,Male,Yes,1,Not Graduate,Salaried,7787,0,248,180,0.0,Urban,Y
LP004590,Male,Yes,1,Graduate,Salaried,2759,0,132,360,0.0,Rural,Y
LP004591,Female,Yes,2,Graduate,Salaried,2790,0,50,360,0.0,Rural,N
LP004592,Male,No,1,Not Graduate,Salaried,7400,0,115,360,1.0,Semi-Urban,Y
LP004593,Male,No,1,Graduate,Salaried,7537,1883,167,360,1.0,Semi-Urban,Y
LP004594,Male,No,2,Graduate,Salaried,8937,0,163,360,1.0,Semi-Urban,Y
LP004595,Male,Yes,2,Not Graduate,Salaried,7162,0,129,360,1.0,Semi-Urban,Y
LP004596,Male,No,1,Not Graduate,Salaried,1291,0,119,360,1.0,Urban,Y
LP004597,Male,Yes,0,Graduate,Salaried,2194,0,50,360,1.0,Rural,N
LP004598,Male,Yes,0,Graduate,Salaried,11498,0,145,360,1.0,Urban,Y
LP004599,Male,No,0,Graduate,Salaried,693,0,119,360,0.0,Urban,Y
LP004600,Male,Yes,1,Graduate,Salaried,6585,0,154,360,1.0,Urban,Y
LP004601,Male,No,0,Graduate,Salaried,4394,0,169,360,1.0,Semi-Urban,Y
LP004602,Male,Yes,0,Not Graduate,Self-Employed,11494,0,214,360,1.0,Semi-Urban,Y
LP004603,Male,Yes,0,Not Graduate,Salaried,7454,0,82,360,1.0,Urban,Y
LP004604,Male,No,1,Not Graduate,Salaried,2530,0,62,180,1.0,Urban,Y
LP004605,Male,Yes,2,Graduate,Salaried,2417,0,105,360,0.0,Rural,N
LP004606,Male,No,2,Not Graduate,Salaried,2913,2925,95,360,1.0,Semi-Urban,Y
LP004607,Female,Yes,0,Graduate,Salaried,8778,0,90,120,1.0,Rural,Y
LP004608,Male,Yes,0,Graduate,Salaried,491,0,226,360,1.0,Semi-Urban,N
LP004609,Female,Yes,0,Graduate,Salaried,5752,0,148,360,1.0,Urban,Y
LP004610,Female,Yes,0,Graduate,Salaried,2032,0,258,360,1.0,Urban,N
LP004611,Male,Yes,1,Not Graduate,Salaried,5948,0,139,360,1.0,Semi-Urban,Y
LP004612,Male,Yes,0,Graduate,Salaried,6936,0,69,360,1.0,Semi-Urban,Y
LP004613,Male,No,0,Graduate,Salaried,932,0,91,360,1.0,Semi-Urban,Y
LP004614,Male,Yes,0,Not Graduate,Salaried,3917,0,201,360,1.0,Semi-Urban,Y
LP004615,Male,Yes,0,Graduate,Self-Employed,5742,0,71,360,1.0,Urban,Y
LP004616,Male,Yes,0,Not Graduate,Salaried,5366,0,173,180,1.0,Semi-Urban,Y
LP004617,Male,Yes,0,Graduate,Salaried,4349,6394,118,360,1.0,Urban,Y
LP004618,Female,No,0,Graduate,Salaried,1449,0,84,360,1.0,Semi-Urban,N
LP004619,Male,No,0,Not Graduate,Self-Employed,1688,4049,223,360,1.0,Rural,Y
LP004620,Male,Yes,0,Graduate,Salaried,1238,0,104,360,1.0,Rural,Y
LP004621,Male,No,0,Graduate,Salaried,8553,0,90,360,1.0,Rural,Y
LP004622,Male,Yes,2,Graduate,Salaried,4378,1720,135,360,1.0,Urban,Y
LP004623,Male,Yes,0,Graduate,Salaried,4666,1027,109,360,1.0,Semi-Urban,N
LP004624,Female,No,0,Graduate,Salaried,892,0,272,360,1.0,Rural,N
LP004625,Male,Yes,2,Graduate,Salaried,4752,0,203,360,1.0,Semi-Urban,Y
LP004626,Male,No,0,Graduate,Salaried,9261,2287,104,360,1.0,Semi-Urban,Y
LP004627,Male,No,0,Graduate,Salaried,779,17419,111,360,1.0,Semi-Urban,Y
LP004628,Female,Yes,0,Graduate,Self-Employed,2877,0,50,120,1.0,Urban,Y
LP004629,Male,No,0,Graduate,Self-Employed,1022,3312,148,360,1.0,Urban,Y
LP004630,Male,No,0,Graduate,Salaried,3228,0,95,360,1.0,Urban,Y
LP004631,Male,Yes,0,Not Graduate,Salaried,1996,0,145,360,1.0,Urban,N
LP004632,Male,Yes,2,Not Graduate,Salaried,7193,0,50,360,1.0,Semi-Urban,Y
LP004633,Male,Yes,0,Graduate,Self-Employed,5821,0,138,360,0.0,Rural,Y
LP004634,Male,No,2,Not Graduate,Salaried,17881,0,241,360,1.0,Urban,N
LP004635,Male,No,2,Graduate,Salaried,4656,0,143,120,1.0,Urban,Y
LP004636,Male,Yes,2,Graduate,Salaried,6894,0,93,360,1.0,Urban,Y
LP004637,Female,Yes,1,Graduate,Salaried,2813,11505,138,240,1.0,Semi-Urban,Y
LP004638,Male,Yes,0,Graduate,Salaried,1630,0,136,360,1.0,Semi-Urban,Y
LP004639,Male,Yes,1,Graduate,Salaried,11324,0,271,360,1.0,Urban,Y
LP004640,Male,Yes,0,Graduate,Salaried,17038,0,120,360,0.0,Semi-Urban,Y
