ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
6/28/2060,42,78310,466,Employed,Doctorate,17,45631,60,Married,0,Mortgage,449,0.080443414,6,0,0.305626068,0,Home,0,17,11,3628,8684,28958,6525.833333,0.60572474,5,8115,0.317631,0.367379302,1670.566166,0.324796246,0,53
6/29/2060,40,30117,616,Employed,High School,20,12622,48,Married,4,Own,394,0.282432684,4,1,0.368006995,0,Other,0,33,23,1867,77380,21863,2509.75,0.849145343,5,55517,0.199622,0.216549267,395.3088965,0.31449702,0,50
6/30/2060,28,25132,466,Employed,Bachelor,7,15192,60,Divorced,0,Own,342,0.471078961,1,0,0.248184477,0,Education,0,24,9,3187,56442,25692,2094.333333,0.947748779,9,30750,0.287192,0.294394094,486.2945607,0.395493185,0,56
7/1/2060,18,16965,568,Employed,High School,0,20493,48,Married,2,Mortgage,262,0.45826892,1,1,0.26119374,0,Home,0,29,13,3521,166122,33043,1413.75,0.798556328,4,133079,0.231493,0.246273524,675.2366918,0.662943725,0,51
7/2/2060,26,15808,509,Employed,High School,1,61348,48,Married,1,Mortgage,274,0.114933327,4,0,0.268742569,0,Home,1,21,25,2269,17360,29850,1317.333333,0.667555479,3,1439,0.301848,0.297965081,2201.640868,1.879282035,0,59
7/3/2060,35,33566,598,Employed,Master,11,38556,84,Married,1,Mortgage,376,0.625374598,4,0,0.290137309,1,Home,0,27,18,1149,200870,22645,2797.166667,0.917840236,5,178225,0.264556,0.276342242,1041.77528,0.50686121,0,63
7/4/2060,53,112870,652,Employed,Bachelor,32,45303,60,Single,0,Other,497,0.409566954,3,2,0.16104319,0,Debt Consolidation,0,21,6,4182,31091,14824,9405.833333,0.614697231,6,16267,0.224303,0.227491448,1270.592039,0.187925086,0,46
7/5/2060,38,50146,524,Employed,High School,14,15139,84,Single,1,Rent,539,0.169362651,2,0,0.374308733,0,Auto,0,30,1,1104,69190,9576,4178.833333,0.933206204,5,59614,0.278139,0.290444005,423.1839385,0.23025181,0,55
7/6/2060,33,27348,614,Employed,Master,10,17587,36,Married,0,Rent,1259,0.5251364,2,0,0.358339866,0,Auto,1,22,26,337,14581,35793,2279,0.864075899,5,2768,0.195587,0.181588124,637.2141806,0.832037815,0,60
7/7/2060,29,35126,599,Self-Employed,Bachelor,6,27119,60,Single,1,Rent,613,0.571693975,4,0,0.037121203,0,Education,0,25,26,2732,27159,20411,2927.166667,0.875359111,9,6748,0.232619,0.193665921,708.9633668,0.451618755,0,55
7/8/2060,47,61224,633,Self-Employed,Bachelor,25,17558,96,Divorced,1,Rent,421,0.344566529,1,0,0.103428558,0,Other,0,25,8,754,67734,51826,5102,0.780825864,4,15908,0.236058,0.230825779,402.3368967,0.161375323,0,51
7/9/2060,56,300000,580,Employed,Associate,33,16670,84,Married,1,Rent,227,0.154965825,6,1,0.414940097,0,Auto,0,23,28,8815,39017,24593,25000,0.882672288,5,14424,0.25167,0.302004,478.8935006,0.02823574,1,42.4
7/10/2060,52,50456,590,Employed,High School,31,13737,36,Married,2,Mortgage,244,0.206462233,2,1,0.058802558,0,Home,0,27,12,6029,6532,95422,4204.666667,0.898681073,6,2933,0.203737,0.192481654,505.2690171,0.178199386,0,50
7/11/2060,47,68308,593,Employed,Associate,20,27119,12,Married,4,Own,291,0.427776407,2,2,0.190187448,0,Other,0,26,7,8360,63885,416419,5692.333333,0.830567576,5,8218,0.195619,0.208448945,2523.134105,0.494372683,0,52
7/12/2060,22,20750,492,Employed,High School,0,31316,84,Single,3,Mortgage,301,0.262266525,3,0,0.501124666,0,Home,0,21,8,2054,238290,2190,1729.166667,0.74527723,6,236100,0.310316,0.297216123,889.5627753,0.688518231,0,57
7/13/2060,35,59669,562,Employed,High School,11,8754,36,Single,5,Rent,389,0.115561473,1,0,0.212965756,0,Auto,1,20,25,5006,22673,18005,4972.416667,0.799165365,10,4668,0.212754,0.199418274,325.0705939,0.143606347,0,57
7/14/2060,63,147452,685,Employed,Bachelor,41,35987,48,Married,0,Rent,328,0.275153078,2,2,0.40604901,0,Auto,0,24,24,19197,35662,5575,12287.66667,0.819460837,4,30087,0.188487,0.20861538,1111.684121,0.117164972,1,38.4
7/15/2060,53,46506,583,Self-Employed,High School,29,13325,60,Married,5,Mortgage,1199,0.33729508,3,1,0.466990571,0,Home,0,19,27,400,49431,18502,3875.5,0.804657861,4,30929,0.226825,0.211218672,361.400095,0.402631943,0,60
7/16/2060,21,61351,537,Employed,Associate,1,20747,60,Married,3,Other,212,0.102305712,3,1,0.134253799,0,Education,0,31,17,9856,208729,19157,5112.583333,0.959296376,3,189572,0.257247,0.302849303,674.8714731,0.173468365,0,45
7/17/2060,39,62913,568,Self-Employed,Bachelor,20,15858,36,Married,0,Own,812,0.330297711,4,1,0.119225268,1,Debt Consolidation,0,24,25,1903,201338,33556,5242.75,0.902700612,9,167782,0.216858,0.224665585,609.4584667,0.271128409,1,48.8
7/18/2060,44,59916,620,Employed,Bachelor,22,25257,72,Divorced,5,Own,211,0.076788079,7,1,0.239839197,0,Home,0,26,28,4180,23005,272833,4993,0.514879652,5,1805,0.230257,0.243755189,670.7061185,0.176588448,0,48
7/19/2060,30,104616,599,Employed,Bachelor,3,30338,12,Married,2,Rent,484,0.30278871,2,1,0.374249804,0,Debt Consolidation,0,26,9,2295,23699,15969,8718,0.784256187,5,7730,0.195838,0.206714375,2820.10388,0.378997922,0,54
7/20/2060,18,31706,637,Employed,Master,0,54826,36,Divorced,0,Mortgage,228,0.4021235,1,0,0.283281706,0,Debt Consolidation,0,16,25,921,56790,12968,2642.166667,0.915351666,3,43822,0.221326,0.225708132,2110.054493,0.884900458,0,51
7/21/2060,41,35012,653,Employed,Doctorate,20,11013,48,Married,3,Own,169,0.105164642,4,0,0.256510913,0,Debt Consolidation,0,17,24,2427,102661,11288,2917.666667,0.853543883,3,91373,0.179513,0.178474735,322.6297763,0.168501009,1,35.2
7/22/2060,30,46453,452,Unemployed,Master,6,21162,72,Single,3,Own,372,0.213596567,1,2,0.538567446,0,Other,0,15,26,8533,37388,26211,3871.083333,0.853221104,6,11177,0.310162,0.299660525,636.178047,0.260438218,0,62
7/23/2060,30,37818,469,Employed,Bachelor,9,16854,96,Married,2,Rent,443,0.210996381,1,2,0.020442079,0,Home,0,22,2,3123,137258,19290,3151.5,0.782212584,5,117968,0.317354,0.314177146,481.5444391,0.293366473,0,51
7/24/2060,35,15000,613,Self-Employed,Bachelor,12,20065,72,Married,1,Mortgage,312,0.183718793,3,0,0.181414848,0,Auto,0,33,25,5587,17707,78159,1250,0.747499084,4,3146,0.228565,0.222010976,506.5536111,0.654842889,0,51
7/25/2060,38,22833,561,Employed,High School,14,49772,48,Married,1,Mortgage,357,0.053798942,1,0,0.338572011,0,Debt Consolidation,0,27,12,5963,88405,21977,1902.75,0.701390697,5,66428,0.264272,0.246968432,1641.892144,1.050527996,0,53
7/26/2060,39,15000,586,Employed,Bachelor,15,23514,36,Single,1,Rent,360,0.314516409,0,2,0.249402894,0,Education,0,23,19,1167,86903,40659,1250,0.770223467,5,46244,0.215514,0.209713052,885.5451393,0.996436111,0,54
7/27/2060,29,31672,412,Employed,Bachelor,10,27265,24,Married,0,Rent,391,0.213637078,4,3,0.491430875,0,Home,1,17,14,10893,17511,31527,2639.333333,0.66528106,7,5828,0.296265,0.291042085,1511.919232,0.720984806,0,63
7/28/2060,37,61560,572,Employed,Associate,17,22801,60,Married,1,Rent,219,0.393966048,5,1,0.051231019,0,Other,0,27,21,1407,19891,30130,5130,0.658042612,5,3071,0.241801,0.220087882,629.8527474,0.165468372,0,50
7/29/2060,18,45751,579,Employed,Associate,0,9411,36,Married,0,Mortgage,1001,0.276932189,4,1,0.164524936,0,Other,0,22,2,1887,55060,61330,3812.583333,0.91443914,4,9571,0.204911,0.204675572,351.9925227,0.354875528,0,55
7/30/2060,43,59608,618,Employed,Bachelor,23,9708,48,Single,1,Mortgage,225,0.281640726,4,0,0.397473994,0,Home,0,32,20,6129,44883,34544,4967.333333,0.816601722,9,10339,0.195708,0.197985928,294.3772076,0.104558557,1,40.8
7/31/2060,18,38178,600,Self-Employed,Master,0,16370,12,Married,1,Rent,643,0.075682306,6,2,0.397874685,0,Debt Consolidation,0,26,19,4722,234878,1195,3181.5,0.868501315,2,233683,0.18137,0.217644,1530.284437,0.683100562,0,50
8/1/2060,36,75522,558,Employed,High School,13,54451,36,Married,4,Mortgage,683,0.038915838,3,1,0.199303664,0,Auto,0,26,27,1300,27784,12650,4131.5,0.69821559,8,15134,0.260451,0.260725664,2195.969981,0.696834075,0,49
8/2/2060,51,265452,633,Employed,Associate,30,26241,72,Married,0,Mortgage,399,0.14201489,2,1,0.375176351,0,Home,0,20,14,12380,62228,8451,22121,0.907352156,7,53777,0.224741,0.21000432,643.8557328,0.047143245,1,36.8
8/3/2060,27,36754,577,Employed,Bachelor,0,63994,60,Single,3,Mortgage,550,0.474811952,2,1,0.27940991,0,Education,0,18,22,3140,87172,37573,3062.833333,0.442893526,4,49599,0.280494,0.280206056,1993.301293,0.830375347,0,54
8/4/2060,48,47760,580,Employed,High School,27,49265,60,Married,1,Other,352,0.218791812,3,1,0.318883296,0,Auto,0,23,26,10006,135956,14595,3980,0.934822863,3,121361,0.264265,0.250124146,1446.351532,0.451847119,0,51
8/5/2060,53,39284,590,Employed,Master,31,41126,96,Divorced,0,Own,296,0.563773001,1,1,0.549495528,0,Other,0,21,9,7937,41544,40695,3273.666667,0.914879695,5,10283,0.281126,0.268130476,1044.070156,0.409348383,0,61
8/6/2060,18,15162,549,Employed,Bachelor,0,28612,60,Single,2,Rent,459,0.570651346,4,3,0.60673578,0,Auto,1,18,10,1919,37368,16416,1263.5,0.837690576,8,20952,0.259112,0.220418607,790.9134454,0.98924689,0,67
8/7/2060,38,54635,609,Employed,Associate,19,11148,60,Married,1,Mortgage,647,0.385807317,2,4,0.353345185,0,Home,0,22,3,2142,61930,43425,4552.916667,0.920388439,5,18505,0.211648,0.219258473,307.4258067,0.209629536,0,54
8/8/2060,18,83971,560,Employed,Bachelor,0,11291,72,Single,1,Own,247,0.276606823,4,1,0.220320474,1,Auto,0,23,21,5262,326876,26451,6997.583333,0.894704168,2,300425,0.246291,0.216031478,281.0454835,0.075461121,1,45.6
8/9/2060,38,190585,541,Employed,High School,15,34273,60,Married,2,Other,810,0.177816333,2,1,0.378298329,0,Education,0,25,23,18627,50064,3216,15882.08333,0.683642844,7,46848,0.268773,0.313610146,1137.669766,0.122633141,1,40.8
8/10/2060,39,41563,621,Employed,Bachelor,17,12621,36,Married,1,Other,228,0.404992073,0,1,0.375958788,0,Home,0,24,7,4886,108884,33454,3463.583333,0.832464113,5,75430,0.187121,0.191386647,463.5209451,0.199654773,0,52
8/11/2060,18,32679,581,Self-Employed,High School,0,13158,36,Married,0,Own,934,0.163100693,2,2,0.221754748,0,Home,0,24,9,754,35406,38433,2723.25,0.881665056,2,9456,0.207658,0.180937705,476.3124,0.517878417,0,56
8/12/2060,63,91539,606,Unemployed,Associate,40,16273,60,Divorced,0,Mortgage,924,0.116829398,4,2,0.339658484,0,Auto,0,20,20,3286,25817,9005,7628.25,0.713898191,7,16812,0.218273,0.2619276,489.0800041,0.185243012,0,52
8/13/2060,43,120320,615,Employed,High School,18,16826,48,Single,0,Other,140,0.279840514,3,3,0.589244485,1,Debt Consolidation,1,27,23,1759,74609,16317,10026.66667,0.82597465,4,58292,0.204326,0.221007144,531.0416942,0.066925701,0,69
8/14/2060,29,26742,570,Unemployed,Master,1,34620,72,Single,3,Mortgage,805,0.121707005,1,0,0.353499436,0,Other,0,19,16,11979,153944,39304,2228.5,0.806990714,3,114640,0.26462,0.273287589,982.6385992,0.802171236,0,54
8/15/2060,57,77991,487,Employed,Bachelor,37,18160,36,Married,1,Mortgage,602,0.446362732,3,0,0.493843686,0,Home,1,30,28,8030,84618,83273,6499.25,0.984097244,7,1345,0.25966,0.273000769,744.3125252,0.207148906,0,63
8/16/2060,18,121087,545,Employed,Master,0,15085,48,Married,4,Mortgage,342,0.074989124,1,0,0.266661735,0,Debt Consolidation,0,22,24,14987,36614,46216,10090.58333,0.657324037,5,2662,0.237585,0.254498862,503.9678689,0.08383736,1,39.2
8/17/2060,25,43682,571,Unemployed,Bachelor,2,26195,84,Divorced,3,Mortgage,334,0.189125866,3,0,0.430350179,0,Auto,0,27,22,1772,323378,61780,3640.166667,0.894691399,8,261598,0.265695,0.212556,601.6563783,0.257036686,0,53
8/18/2060,18,22275,493,Employed,Bachelor,0,6237,72,Single,1,Own,352,0.512503574,3,2,0.231381742,0,Debt Consolidation,0,19,10,1921,77922,14028,1856.25,0.712381983,3,63894,0.274737,0.26182052,172.5592259,0.282590829,0,53
8/19/2060,61,81487,623,Unemployed,Associate,37,56045,12,Single,0,Own,536,0.572433279,3,0,0.325738543,0,Auto,0,17,18,3013,208009,17853,6790.583333,0.815329072,6,190156,0.209545,0.19584258,5180.555915,0.841835765,0,50
8/20/2060,43,23027,593,Employed,Bachelor,20,50694,48,Married,4,Mortgage,568,0.504537179,3,0,0.417766186,0,Education,0,25,4,3241,233117,139102,1918.916667,0.885580145,7,94015,0.249194,0.29749095,1817.897526,1.243356508,0,60
8/21/2060,47,90137,604,Employed,High School,24,14379,60,Single,1,Mortgage,338,0.455759629,3,2,0.636903079,0,Education,0,25,15,741,34103,25135,7511.416667,0.771376291,6,8968,0.217379,0.22821115,403.8743284,0.098766233,1,44
8/22/2060,43,183265,605,Employed,Master,21,23394,48,Single,1,Rent,331,0.300755942,4,0,0.187689013,0,Auto,0,33,28,2377,78245,29574,15272.08333,0.834991492,3,48671,0.215894,0.214827011,730.498944,0.069505838,1,36
8/23/2060,46,45084,599,Employed,Bachelor,23,62081,72,Married,2,Mortgage,639,0.417312666,1,0,0.468528885,0,Debt Consolidation,0,16,15,599,53742,28602,3757,0.754694823,12,25140,0.277581,0.246662906,1659.597057,0.611817156,0,58
8/24/2060,40,135776,614,Employed,Master,17,17154,72,Single,0,Own,993,0.330069173,2,1,0.148133379,0,Debt Consolidation,1,17,14,2022,15418,9943,11314.66667,0.748847488,5,5475,0.225154,0.232855396,444.1996273,0.127020943,1,40.8
8/25/2060,43,74685,587,Unemployed,Bachelor,20,15462,48,Single,2,Mortgage,473,0.337562801,2,2,0.133474491,0,Home,0,30,17,8020,59544,44762,6223.75,0.740437468,6,14782,0.216962,0.24114432,505.0682377,0.157150952,0,53
8/26/2060,41,90069,382,Employed,High School,21,11009,60,Divorced,4,Mortgage,420,0.224275307,4,1,0.333452648,0,Auto,0,28,24,451,125063,10457,7505.75,0.869160571,5,114606,0.325009,0.343484022,386.1321653,0.107401947,1,39.2
8/27/2060,32,26240,588,Employed,High School,9,29020,48,Married,1,Mortgage,328,0.292239635,2,1,0.230112977,0,Debt Consolidation,0,15,11,18104,165271,35647,2186.666667,0.920250661,5,129624,0.23002,0.207082295,894.0765177,0.558876456,0,50
8/28/2060,39,66897,594,Employed,Bachelor,13,49136,24,Married,1,Mortgage,427,0.26755867,2,0,0.146504677,1,Home,0,35,3,2469,138708,14505,5574.75,0.767593828,7,124203,0.227136,0.26447084,2658.273206,0.553437052,0,61
8/29/2060,43,51979,615,Employed,High School,20,24929,60,Widowed,1,Rent,736,0.293224327,5,2,0.425573224,0,Other,0,32,24,3739,32232,29308,4331.583333,0.830130077,4,2924,0.222429,0.209958814,674.3554525,0.325598134,0,53
8/30/2060,41,26358,510,Employed,High School,18,36263,60,Married,2,Mortgage,460,0.047234093,6,1,0.452787048,0,Home,0,26,16,1316,49946,61617,2196.5,0.774684164,0,4485,0.286263,0.241709497,1046.814074,0.686006863,0,57
8/31/2060,22,31117,563,Employed,High School,0,26458,84,Married,2,Mortgage,289,0.36874276,4,2,0.641809015,0,Debt Consolidation,0,19,21,1026,73406,24099,2593.083333,0.912441548,3,49307,0.269958,0.264042672,693.6321337,0.378943523,0,59
9/1/2060,23,59364,593,Employed,High School,2,21687,24,Single,1,Other,519,0.333769498,3,1,0.176143134,0,Home,0,17,27,9324,74460,82008,4947,0.859625434,6,3003,0.200187,0.168318933,1070.503442,0.321306538,0,50
9/2/2060,52,20890,574,Employed,High School,28,18682,48,Single,1,Other,428,0.031230044,2,0,0.703269093,0,Debt Consolidation,0,31,4,1765,328791,16345,1740.833333,0.912512549,8,312446,0.226682,0.202798086,571.2888708,0.574029031,0,56
9/3/2060,36,26785,626,Employed,Master,15,44529,24,Married,2,Rent,970,0.597303403,4,1,0.349708926,0,Education,0,28,10,1647,20214,7353,2232.083333,0.770734264,1,12861,0.206529,0.221995915,2314.473654,1.471483436,0,54
9/4/2060,47,19061,611,Employed,Associate,22,15811,84,Married,2,Other,212,0.144701128,4,1,0.197573337,0,Debt Consolidation,0,19,21,2878,67019,5746,1588.416667,0.699211145,1,61273,0.235311,0.212355859,362.9592591,0.361970049,0,46
9/5/2060,26,23382,508,Employed,High School,2,11937,48,Married,4,Mortgage,798,0.416748606,5,1,0.575473738,0,Education,0,26,15,2899,88377,17725,1948.5,0.933492803,6,70652,0.252937,0.230819763,383.1347492,0.606176417,0,59
9/6/2060,22,54595,581,Employed,Bachelor,0,8504,72,Single,2,Mortgage,115,0.131025839,4,1,0.116377455,0,Auto,0,15,11,30712,67834,73982,4549.583333,0.949284469,5,9328,0.233004,0.259831936,234.2308791,0.076761069,0,49
9/7/2060,29,27732,585,Employed,High School,7,35516,72,Married,1,Other,398,0.796551516,3,0,0.05805202,0,Auto,0,18,21,7240,212223,26378,2311,0.671259088,2,185845,0.258016,0.265207045,990.1068773,0.600652046,0,50
9/8/2060,37,110155,566,Employed,Bachelor,13,18367,84,Married,2,Mortgage,262,0.20150865,1,0,0.13340803,0,Debt Consolidation,0,13,20,1574,52720,22610,9179.583333,0.611545535,7,30110,0.260367,0.238675802,451.68407,0.077746892,1,39.2
9/9/2060,32,21363,595,Employed,Bachelor,13,26828,108,Divorced,0,Own,287,0.147921129,2,2,0.235667025,0,Other,0,25,16,7100,220419,9816,1780.25,0.891153444,7,210603,0.274328,0.3291936,777.7980202,0.59811713,0,49
9/10/2060,55,69540,650,Employed,High School,33,8860,48,Divorced,2,Own,866,0.207361397,4,1,0.355287408,0,Other,1,24,25,5813,185916,18171,5795,0.922539682,5,167745,0.17886,0.163791954,252.8188798,0.193066243,1,40
9/11/2060,42,33274,539,Employed,Associate,18,16580,36,Divorced,0,Mortgage,647,0.347183998,7,2,0.359675346,0,Auto,0,24,21,1623,75351,37285,2772.833333,0.84328241,8,38066,0.23208,0.224433793,637.0070506,0.463066797,0,55
9/12/2060,62,63516,607,Employed,Bachelor,40,49566,84,Married,1,Rent,368,0.327124246,3,0,0.353301173,0,Auto,0,24,4,1158,31322,9948,5293,0.694041316,3,21374,0.271066,0.283068084,1361.250439,0.326705165,0,54
9/13/2060,44,64130,475,Employed,High School,21,27097,72,Married,1,Rent,334,0.537595781,3,1,0.063686142,0,Auto,0,21,3,12131,95301,5754,5344.166667,0.907012846,4,89547,0.304597,0.307856252,828.9635775,0.217613643,0,52
9/14/2060,18,15000,597,Employed,Doctorate,0,11184,36,Married,0,Own,543,0.232256226,3,1,0.18134513,0,Education,0,29,8,689,10977,43556,1250,0.837339705,3,8320,0.197684,0.177202728,402.76073,0.756608584,0,53
9/15/2060,52,15574,626,Unemployed,Master,31,12018,108,Married,3,Mortgage,354,0.1328385,3,1,0.44783034,0,Auto,0,24,21,28226,65098,55514,1297.833333,0.736686571,2,9584,0.244018,0.259537254,288.5407409,0.495087254,0,57
9/16/2060,21,36688,580,Employed,Bachelor,0,28781,72,Single,2,Mortgage,716,0.250352334,4,0,0.412661086,0,Auto,0,16,18,748,64948,45965,3057.333333,0.941185889,9,18983,0.253781,0.232768112,745.1273251,0.477909068,0,57
9/17/2060,42,36388,586,Employed,High School,21,10669,48,Married,0,Own,411,0.112239697,1,2,0.554401172,0,Debt Consolidation,0,23,1,1615,15725,6576,3032.333333,0.914656309,6,9149,0.212669,0.199209465,324.2123347,0.242457624,0,62
9/18/2060,30,17048,597,Employed,Associate,10,30941,24,Widowed,1,Rent,246,0.322773866,2,1,0.089862624,0,Auto,0,21,24,7347,23067,4749,1420.666667,0.733246122,3,18318,0.207441,0.191545308,1562.017032,1.272653941,0,52
9/19/2060,65,143405,595,Employed,High School,40,21467,120,Divorced,1,Rent,166,0.313407828,1,3,0.537556236,0,Education,0,30,24,8920,17669,84672,11950.41667,0.805839378,5,2101,0.278967,0.313095508,586.7798766,0.062991936,0,56
9/20/2060,57,20071,609,Employed,High School,33,9627,36,Widowed,2,Own,323,0.708045801,4,2,0.512521786,0,Education,0,21,3,6227,52420,20636,1672.583333,0.889561821,4,31784,0.190127,0.203141743,359.3167712,0.407941869,0,62
9/21/2060,31,40908,618,Employed,Doctorate,11,12974,60,Married,2,Own,454,0.278826726,1,1,0.483092663,1,Home,0,17,8,2421,124016,23554,3409,0.919987182,4,100462,0.208974,0.170655074,322.8944777,0.227895124,0,63
9/22/2060,38,95101,576,Employed,High School,15,28016,24,Married,0,Own,382,0.084781048,3,1,0.534515213,0,Home,0,24,1,7015,123018,49601,7925.083333,0.617231264,3,73417,0.215016,0.1720128,1387.885545,0.223327058,1,46.4
9/23/2060,42,32941,532,Employed,Associate,22,14024,60,Single,1,Mortgage,413,0.233823847,4,2,0.094613476,0,Debt Consolidation,0,24,16,6135,17939,4517,2745.083333,0.806986158,1,13422,0.253024,0.239685837,403.1862622,0.297326588,0,51
9/24/2060,50,33764,517,Employed,Master,28,35964,36,Divorced,0,Mortgage,220,0.249969031,3,1,0.567134954,0,Home,0,23,7,3880,28936,2409,2813.666667,0.688468282,1,26527,0.262464,0.241436444,1413.684188,0.580624637,0,60
9/25/2060,40,47974,554,Employed,High School,17,45675,48,Divorced,1,Mortgage,543,0.147949406,4,0,0.606565733,0,Auto,0,21,14,14714,17200,14373,3997.833333,0.584167763,5,2827,0.263675,0.230099714,1464.200505,0.502072082,0,58
9/26/2060,27,23645,582,Employed,Associate,6,19856,60,Married,1,Mortgage,495,0.170132538,4,1,0.243622132,0,Auto,0,24,5,2238,259089,14417,1970.416667,0.790856752,7,244672,0.233856,0.235279429,565.7891805,0.538357799,0,51
9/27/2060,31,67131,540,Employed,Doctorate,7,25472,48,Divorced,2,Own,741,0.316115072,4,2,0.121731875,0,Debt Consolidation,0,13,2,8462,201304,14257,5594.25,0.928316801,5,187047,0.250472,0.227770559,813.3068812,0.277840082,0,50
9/28/2060,39,55689,548,Employed,High School,15,22056,24,Single,2,Mortgage,375,0.559022964,4,0,0.128467437,0,Auto,0,26,19,14138,201231,16448,4640.75,0.88928699,5,184783,0.223056,0.233273595,1158.733409,0.330492573,0,47
9/29/2060,54,75629,581,Employed,Bachelor,31,20501,72,Divorced,0,Rent,477,0.190735135,2,1,0.03885346,0,Home,0,28,21,900,58353,151038,6302.416667,0.837033264,1,10938,0.245001,0.28102891,591.90324,0.169602122,0,49
9/30/2060,45,86672,584,Employed,High School,22,13934,72,Married,2,Mortgage,661,0.51714222,2,2,0.506932087,0,Home,0,21,23,2962,142701,15482,7222.666667,0.519848755,4,127219,0.236934,0.214585521,345.6432466,0.139372796,1,43.2
10/1/2060,30,43310,566,Employed,Bachelor,10,38009,96,Married,3,Mortgage,820,0.310435679,3,2,0.408188889,0,Education,0,19,13,1318,33745,10308,3609.166667,0.761075717,1,23437,0.290009,0.305818685,1063.623439,0.521899821,0,57
